date,domain,source_ip,source_port,destination_ip,destination_port,status,prediction
2024-04-18 19:09:41,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:41,,39.109.154.159,14006,192.168.1.193,63169,ALLOW,Normal
2024-04-18 19:09:41,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:41,,39.109.154.159,14006,192.168.1.193,63169,ALLOW,Normal
2024-04-18 19:09:41,,39.109.154.159,14006,192.168.1.193,63169,ALLOW,Normal
2024-04-18 19:09:41,,39.109.154.159,14006,192.168.1.193,63169,ALLOW,Normal
2024-04-18 19:09:41,,39.109.154.159,14006,192.168.1.193,63169,ALLOW,Normal
2024-04-18 19:09:41,,39.109.154.159,14006,192.168.1.193,63169,ALLOW,Normal
2024-04-18 19:09:41,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:41,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:41,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:41,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:41,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:41,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:41,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:41,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:42,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:42,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:42,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:42,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:42,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:42,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:42,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:42,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:42,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:42,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:42,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:42,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:43,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:43,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:43,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:43,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:43,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:43,,39.109.154.159,14006,192.168.1.193,63169,ALLOW,Normal
2024-04-18 19:09:43,,39.109.154.159,14006,192.168.1.193,63169,ALLOW,Normal
2024-04-18 19:09:43,,39.109.154.159,14006,192.168.1.193,63169,ALLOW,Normal
2024-04-18 19:09:43,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:43,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:43,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:43,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:43,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:43,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:44,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:44,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:44,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:44,,39.109.154.159,14006,192.168.1.193,63169,ALLOW,Normal
2024-04-18 19:09:44,,39.109.154.159,14006,192.168.1.193,63169,ALLOW,Normal
2024-04-18 19:09:44,,39.109.154.159,14006,192.168.1.193,63169,ALLOW,Normal
2024-04-18 19:09:44,,39.109.154.159,14006,192.168.1.193,63169,ALLOW,Normal
2024-04-18 19:09:44,,39.109.154.159,14006,192.168.1.193,63169,ALLOW,Normal
2024-04-18 19:09:44,,39.109.154.159,14006,192.168.1.193,63169,ALLOW,Normal
2024-04-18 19:09:44,,39.109.154.159,14006,192.168.1.193,63169,ALLOW,Normal
2024-04-18 19:09:44,,39.109.154.159,14006,192.168.1.193,63169,ALLOW,Normal
2024-04-18 19:09:44,,39.109.154.159,14006,192.168.1.193,63169,ALLOW,Normal
2024-04-18 19:09:44,,39.109.154.159,14006,192.168.1.193,63169,ALLOW,Normal
2024-04-18 19:09:44,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:44,,222.127.68.181,10996,192.168.1.193,64351,ALLOW,Normal
2024-04-18 19:09:45,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:45,,39.109.154.159,14006,192.168.1.193,63169,ALLOW,Normal
2024-04-18 19:09:45,,39.109.154.159,14006,192.168.1.193,63169,ALLOW,Normal
2024-04-18 19:09:45,,39.109.154.159,14006,192.168.1.193,63169,ALLOW,Normal
2024-04-18 19:09:45,,39.109.154.159,14006,192.168.1.193,63169,ALLOW,Normal
2024-04-18 19:09:45,,39.109.154.159,14006,192.168.1.193,63169,ALLOW,Normal
2024-04-18 19:09:45,,39.109.154.159,14006,192.168.1.193,63169,ALLOW,Normal
2024-04-18 19:09:45,,39.109.154.159,14006,192.168.1.193,63169,ALLOW,Normal
2024-04-18 19:09:45,,39.109.154.159,14006,192.168.1.193,63169,ALLOW,Normal
2024-04-18 19:09:45,,39.109.154.159,14006,192.168.1.193,63169,ALLOW,Normal
2024-04-18 19:09:45,,39.109.154.159,14006,192.168.1.193,63169,ALLOW,Normal
2024-04-18 19:09:45,,39.109.154.159,14006,192.168.1.193,63169,ALLOW,Normal
2024-04-18 19:09:45,,39.109.154.159,14006,192.168.1.193,63169,ALLOW,Normal
2024-04-18 19:09:45,,39.109.154.159,14006,192.168.1.193,63169,ALLOW,Normal
2024-04-18 19:09:45,,39.109.154.159,14006,192.168.1.193,63169,ALLOW,Normal
2024-04-18 19:09:45,,39.109.154.159,14006,192.168.1.193,63169,ALLOW,Normal
2024-04-18 19:09:45,,39.109.154.159,14006,192.168.1.193,63169,ALLOW,Normal
2024-04-18 19:09:45,,39.109.154.159,14006,192.168.1.193,63169,ALLOW,Normal
2024-04-18 19:09:45,,203.176.133.182,21582,192.168.1.193,64349,ALLOW,Normal
2024-04-18 19:09:45,,203.176.133.182,13660,192.168.1.193,64350,ALLOW,Normal
2024-04-18 19:09:46,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:46,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:46,,46.249.171.155,43633,192.168.1.193,64359,ALLOW,Normal
2024-04-18 19:09:46,,46.249.171.155,60876,192.168.1.193,64360,ALLOW,Normal
2024-04-18 19:09:46,,39.109.154.159,14006,192.168.1.193,63169,ALLOW,Normal
2024-04-18 19:09:46,,39.109.154.159,14006,192.168.1.193,63169,ALLOW,Normal
2024-04-18 19:09:46,,39.109.154.159,14006,192.168.1.193,63169,ALLOW,Normal
2024-04-18 19:09:46,,39.109.154.159,14006,192.168.1.193,63169,ALLOW,Normal
2024-04-18 19:09:46,,39.109.154.159,14006,192.168.1.193,63169,ALLOW,Normal
2024-04-18 19:09:46,,39.109.154.159,14006,192.168.1.193,63169,ALLOW,Normal
2024-04-18 19:09:46,,39.109.154.159,14006,192.168.1.193,63169,ALLOW,Normal
2024-04-18 19:09:46,,39.109.154.159,14006,192.168.1.193,63169,ALLOW,Normal
2024-04-18 19:09:46,,39.109.154.159,14006,192.168.1.193,63169,ALLOW,Normal
2024-04-18 19:09:46,,39.109.154.159,14006,192.168.1.193,63169,ALLOW,Normal
2024-04-18 19:09:46,,39.109.154.159,14006,192.168.1.193,63169,ALLOW,Normal
2024-04-18 19:09:47,,39.109.154.159,14006,192.168.1.193,63169,ALLOW,Normal
2024-04-18 19:09:47,,39.109.154.159,14006,192.168.1.193,63169,ALLOW,Normal
2024-04-18 19:09:47,,39.109.154.159,14006,192.168.1.193,63169,ALLOW,Normal
2024-04-18 19:09:47,,39.109.154.159,14006,192.168.1.193,63169,ALLOW,Normal
2024-04-18 19:09:47,,39.109.154.159,14006,192.168.1.193,63169,ALLOW,Normal
2024-04-18 19:09:47,,39.109.154.159,14006,192.168.1.193,63169,ALLOW,Normal
2024-04-18 19:09:47,,39.109.154.159,14006,192.168.1.193,63169,ALLOW,Normal
2024-04-18 19:09:47,,39.109.154.159,14006,192.168.1.193,63169,ALLOW,Normal
2024-04-18 19:09:47,,39.109.154.159,14006,192.168.1.193,63169,ALLOW,Normal
2024-04-18 19:09:47,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:47,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:47,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:47,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:47,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:47,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:47,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:47,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:47,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:48,,39.109.154.159,14006,192.168.1.193,63169,ALLOW,Normal
2024-04-18 19:09:48,,39.109.154.159,14006,192.168.1.193,63169,ALLOW,Normal
2024-04-18 19:09:48,,197.248.76.46,39906,192.168.1.193,64356,ALLOW,Normal
2024-04-18 19:09:48,,197.248.76.46,32794,192.168.1.193,64355,ALLOW,Normal
2024-04-18 19:09:48,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:48,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:48,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:48,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:48,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:48,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:48,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:48,,35.186.227.140,443,192.168.1.193,64338,ALLOW,Normal
2024-04-18 19:09:48,,35.186.227.140,443,192.168.1.193,64338,ALLOW,Normal
2024-04-18 19:09:49,,35.186.227.140,443,192.168.1.193,64338,ALLOW,Normal
2024-04-18 19:09:49,,35.186.227.140,443,192.168.1.193,64338,ALLOW,Normal
2024-04-18 19:09:49,,204.93.149.164,14120,192.168.1.193,64368,ALLOW,Normal
2024-04-18 19:09:49,,204.93.149.164,29729,192.168.1.193,64366,ALLOW,Normal
2024-04-18 19:09:49,,204.93.149.164,45367,192.168.1.193,64369,ALLOW,Normal
2024-04-18 19:09:49,,191.96.150.70,52615,192.168.1.193,64371,ALLOW,Normal
2024-04-18 19:09:49,,204.93.149.164,26992,192.168.1.193,64363,ALLOW,Normal
2024-04-18 19:09:49,,191.96.150.83,64363,192.168.1.193,64370,ALLOW,Normal
2024-04-18 19:09:49,,204.93.149.164,12487,192.168.1.193,64364,ALLOW,Normal
2024-04-18 19:09:49,,204.93.149.164,55216,192.168.1.193,64367,ALLOW,Normal
2024-04-18 19:09:49,,39.109.154.159,14006,192.168.1.193,63169,ALLOW,Normal
2024-04-18 19:09:49,,39.109.154.159,14006,192.168.1.193,63169,ALLOW,Normal
2024-04-18 19:09:49,,39.109.154.159,14006,192.168.1.193,63169,ALLOW,Normal
2024-04-18 19:09:49,,39.109.154.159,14006,192.168.1.193,63169,ALLOW,Normal
2024-04-18 19:09:49,,39.109.154.159,14006,192.168.1.193,63169,ALLOW,Normal
2024-04-18 19:09:49,,39.109.154.159,14006,192.168.1.193,63169,ALLOW,Normal
2024-04-18 19:09:49,,39.109.154.159,14006,192.168.1.193,63169,ALLOW,Normal
2024-04-18 19:09:49,,39.109.154.159,14006,192.168.1.193,63169,ALLOW,Normal
2024-04-18 19:09:50,,39.109.154.159,14006,192.168.1.193,63169,ALLOW,Normal
2024-04-18 19:09:50,,39.109.154.159,14006,192.168.1.193,63169,ALLOW,Normal
2024-04-18 19:09:50,,39.109.154.159,14006,192.168.1.193,63169,ALLOW,Normal
2024-04-18 19:09:50,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:50,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:50,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:50,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:50,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:50,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:50,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:50,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:50,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:50,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:50,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:50,,204.93.149.164,29729,192.168.1.193,64366,ALLOW,Normal
2024-04-18 19:09:50,,204.93.149.164,14120,192.168.1.193,64368,ALLOW,Normal
2024-04-18 19:09:50,,191.96.150.83,64363,192.168.1.193,64370,ALLOW,Normal
2024-04-18 19:09:51,,204.93.149.164,45367,192.168.1.193,64369,ALLOW,Normal
2024-04-18 19:09:51,,204.93.149.164,26992,192.168.1.193,64363,ALLOW,Normal
2024-04-18 19:09:51,,191.96.150.70,52615,192.168.1.193,64371,ALLOW,Normal
2024-04-18 19:09:51,,204.93.149.164,55216,192.168.1.193,64367,ALLOW,Normal
2024-04-18 19:09:51,,204.93.149.164,12487,192.168.1.193,64364,ALLOW,Normal
2024-04-18 19:09:51,,77.137.71.210,51457,192.168.1.193,64365,ALLOW,Normal
2024-04-18 19:09:51,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:51,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:51,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:51,,77.137.71.210,51457,192.168.1.193,64365,ALLOW,Normal
2024-04-18 19:09:51,,77.137.65.122,51461,192.168.1.193,64372,ALLOW,Normal
2024-04-18 19:09:51,,39.109.154.159,14006,192.168.1.193,63169,ALLOW,Normal
2024-04-18 19:09:51,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:51,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:51,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:52,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:52,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:52,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:52,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:52,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:52,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:52,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:52,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:52,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:52,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:52,,172.217.24.234,443,192.168.1.193,64375,ALLOW,Normal
2024-04-18 19:09:52,,172.217.24.234,443,192.168.1.193,64382,ALLOW,Normal
2024-04-18 19:09:52,,172.217.24.234,443,192.168.1.193,64382,ALLOW,Normal
2024-04-18 19:09:52,,172.217.24.234,443,192.168.1.193,64382,ALLOW,Normal
2024-04-18 19:09:53,,172.217.24.234,443,192.168.1.193,64381,ALLOW,Normal
2024-04-18 19:09:53,,172.217.24.234,443,192.168.1.193,64381,ALLOW,Normal
2024-04-18 19:09:53,,172.217.24.234,443,192.168.1.193,64381,ALLOW,Normal
2024-04-18 19:09:54,,172.217.24.234,443,192.168.1.193,64382,ALLOW,Normal
2024-04-18 19:09:54,,172.217.24.234,443,192.168.1.193,64382,ALLOW,Normal
2024-04-18 19:09:54,,172.217.24.234,443,192.168.1.193,64382,ALLOW,Normal
2024-04-18 19:09:54,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:54,,172.217.24.234,443,192.168.1.193,64381,ALLOW,Normal
2024-04-18 19:09:54,,172.217.24.234,443,192.168.1.193,64381,ALLOW,Normal
2024-04-18 19:09:54,,172.217.24.234,443,192.168.1.193,64382,ALLOW,Normal
2024-04-18 19:09:54,,172.217.24.234,443,192.168.1.193,64382,ALLOW,Normal
2024-04-18 19:09:54,,172.217.24.234,443,192.168.1.193,64381,ALLOW,Normal
2024-04-18 19:09:54,,162.159.135.234,443,192.168.1.193,63081,ALLOW,Normal
2024-04-18 19:09:54,,172.217.24.234,443,192.168.1.193,64381,ALLOW,Normal
2024-04-18 19:09:55,,172.217.24.234,443,192.168.1.193,64381,ALLOW,Normal
2024-04-18 19:09:55,,172.217.24.234,443,192.168.1.193,64381,ALLOW,Normal
2024-04-18 19:09:55,,172.217.24.234,443,192.168.1.193,64381,ALLOW,Normal
2024-04-18 19:09:55,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:56,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:56,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:56,,172.217.24.234,443,192.168.1.193,64381,ALLOW,Normal
2024-04-18 19:09:56,,77.137.65.122,51461,192.168.1.193,64372,ALLOW,Normal
2024-04-18 19:09:56,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:56,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:56,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:56,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:56,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:56,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:56,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:56,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:56,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:56,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:56,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:57,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:57,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:57,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:57,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:57,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:57,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:57,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:57,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:57,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:57,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:57,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:57,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:57,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:58,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:58,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:58,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:58,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:58,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:58,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:58,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:58,,39.109.154.159,14006,192.168.1.193,63169,ALLOW,Normal
2024-04-18 19:09:58,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:58,,39.109.154.159,14006,192.168.1.193,63169,ALLOW,Normal
2024-04-18 19:09:58,,39.109.154.159,14006,192.168.1.193,63169,ALLOW,Normal
2024-04-18 19:09:58,,39.109.154.159,14006,192.168.1.193,63169,ALLOW,Normal
2024-04-18 19:09:58,,20.189.173.9,443,192.168.1.193,64400,ALLOW,Normal
2024-04-18 19:09:58,,39.109.154.159,14006,192.168.1.193,63169,ALLOW,Normal
2024-04-18 19:09:59,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:59,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:59,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:59,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:59,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:59,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:59,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:09:59,,20.189.173.9,443,192.168.1.193,64400,ALLOW,Normal
2024-04-18 19:09:59,,20.189.173.9,443,192.168.1.193,64400,ALLOW,Normal
2024-04-18 19:09:59,,20.189.173.9,443,192.168.1.193,64400,ALLOW,Normal
2024-04-18 19:09:59,,20.189.173.9,443,192.168.1.193,64400,ALLOW,Normal
2024-04-18 19:09:59,,20.189.173.9,443,192.168.1.193,64400,ALLOW,Normal
2024-04-18 19:09:59,,20.189.173.9,443,192.168.1.193,64400,ALLOW,Normal
2024-04-18 19:09:59,,20.189.173.9,443,192.168.1.193,64400,ALLOW,Normal
2024-04-18 19:10:00,,20.189.173.9,443,192.168.1.193,64400,ALLOW,Normal
2024-04-18 19:10:00,,20.189.173.9,443,192.168.1.193,64400,ALLOW,Normal
2024-04-18 19:10:00,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:10:00,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:10:00,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:10:00,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:10:00,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:10:00,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:10:00,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:10:00,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:10:00,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:10:00,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:10:00,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:10:00,,162.159.135.234,443,192.168.1.193,63081,ALLOW,Normal
2024-04-18 19:10:00,,216.58.200.234,443,192.168.1.193,63073,ALLOW,Normal
2024-04-18 19:10:00,,216.58.200.234,443,192.168.1.193,63073,ALLOW,Normal
2024-04-18 19:10:01,,20.189.173.9,443,192.168.1.193,64400,ALLOW,Normal
2024-04-18 19:10:01,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:10:01,,216.58.200.234,443,192.168.1.193,63075,ALLOW,Normal
2024-04-18 19:10:01,,216.58.200.234,443,192.168.1.193,63075,ALLOW,Normal
2024-04-18 19:10:01,,216.58.200.234,443,192.168.1.193,63075,ALLOW,Normal
2024-04-18 19:10:01,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:10:01,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:10:01,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:10:01,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:10:01,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:10:01,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:10:01,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:10:01,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:10:01,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:10:01,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:10:01,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:10:02,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:10:02,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:10:02,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:10:02,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:10:02,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:10:02,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:10:02,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:10:02,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:10:02,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:10:02,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
2024-04-18 19:10:02,,39.109.154.159,14006,192.168.1.193,63172,ALLOW,Normal
